id,age,work_experience,Honesty-Humility,Extraversion,Agreeableness,Conscientiousness,Integrity,Collegiality,Social_versatility,Development_orientation,Hireability,gender_1,gender_2,gender_3,gender_4,education_1,education_2,education_3,education_4,education_5,education_6,education_7
6234790e93ccbf5fc88ad4fe,0.693877551020408,0.37254901960784315,3.375,3.15625,2.9875,3.4,3.2,2.9,2.8,3.4,2.9,0,1,0,0,0,0,0,1,0,0,0
59894fbbda239a0001fb8e16,0.8979591836734693,0.8431372549019608,2.99375,2.58125,3.29375,3.4375,3.3,3.2,3.2,2.7,2.8,0,1,0,0,0,0,0,1,0,0,0
62728e9f272ecd43323af13b,0.5102040816326531,0.49019607843137253,2.9375,2.9125,2.9375,3.39375,3.2,3.3,3.5,3.2,3.2,1,0,0,0,0,1,0,0,0,0,0
628d114b1acd87ea1b37874e,0.22448979591836737,0.1764705882352941,2.60625,3.3625,3.31875,3.5,3.1,3.0,3.0,3.3,3.1,1,0,0,0,0,0,1,0,0,0,0
579a4c6a82f7f90001ee9d92,0.693877551020408,0.49019607843137253,3.19375,2.1625,3.2,3.59375,3.8,4.3,2.3,2.8,3.0,0,1,0,0,0,0,1,0,0,0,0
612d576fd75b6c46b4cefc6e,0.6326530612244897,0.6470588235294118,3.7625,3.70625,3.875,3.68125,3.7,3.6,3.6,3.2,3.4,1,0,0,0,0,0,0,1,0,0,0
5ff0fd368422b404716fc35b,0.06122448979591838,0.0784313725490196,3.675,3.31875,3.7125,4.175,3.3,3.8,3.6,3.5,4.0,0,1,0,0,0,0,1,0,0,0,0
60ff2984c0a808c7d7cf8548,0.08163265306122447,0.0392156862745098,3.0375,2.53125,2.99375,3.05,2.9,2.7,2.9,2.8,2.7,0,1,0,0,0,1,0,0,0,0,0
62ddf6403a786fffd41fae6b,0.10204081632653061,0.0,3.1375,2.225,2.75,2.4625,3.0,1.9,2.1,2.8,1.9,1,0,0,0,0,0,1,0,0,0,0
5ecaf0fa5c1f7f6599d959ff,0.6122448979591837,0.6470588235294118,4.033333333,3.933333333,3.9,3.866666667,3.5,3.6,3.0,3.5,3.3,1,0,0,0,0,1,0,0,0,0,0
62a73647a057bfcf74a8d20a,0.20408163265306123,0.19607843137254902,2.95,3.09375,3.0375,3.575,3.6,3.6,3.2,3.2,3.3,1,0,0,0,0,0,0,0,1,0,0
627e71af3701230cdc757652,0.7142857142857142,0.6470588235294118,3.375,3.09375,3.075,2.83125,2.9,2.8,2.9,2.9,2.9,0,1,0,0,0,0,1,0,0,0,0
611729ddf39841cce093b0ff,0.5306122448979591,0.5098039215686274,2.9375,3.575,3.1625,2.8375,3.0,3.0,3.1,3.1,3.1,0,1,0,0,0,0,0,1,0,0,0
6102c837758ab633b284bd56,0.06122448979591838,0.09803921568627451,3.725,3.03125,3.625,3.01875,3.2,2.9,3.2,2.8,2.9,0,1,0,0,0,0,1,0,0,0,0
5694e7b5e0c800000b5a3841,0.6326530612244897,0.7058823529411764,3.3375,2.51875,3.2625,2.36875,2.8,2.7,2.4,2.2,2.1,1,0,0,0,0,1,0,0,0,0,0
614b3d6a4f76b8dfc939adf0,0.2448979591836734,0.21568627450980393,3.0,3.15,3.3,3.075,3.3,3.6,3.2,3.1,3.1,0,1,0,0,0,0,1,0,0,0,0
61639cbb5ffec1a6b93b2334,0.5306122448979591,0.39215686274509803,2.95625,3.4,3.39375,3.55625,4.1,4.0,3.8,4.0,3.8,0,1,0,0,0,0,0,1,0,0,0
63ba386fca1ef3cc33de26d2,0.6734693877551019,0.6470588235294118,3.025,3.5625,3.475,3.1125,2.7,2.9,2.8,3.0,2.3,1,0,0,0,0,1,0,0,0,0,0
5b1200ffd282ff00015c0154,0.346938775510204,0.3137254901960784,2.95625,2.95625,3.6875,3.50625,3.4,3.6,3.6,3.2,3.4,1,0,0,0,0,0,1,0,0,0,0
628678ca852c5ee97a800552,0.3877551020408163,0.4117647058823529,3.25,2.8125,3.30625,3.475,3.6,3.1,3.1,3.3,3.1,0,1,0,0,0,0,0,1,0,0,0
5fa4c21a04bc5912180291bc,0.4693877551020408,0.39215686274509803,3.3375,2.51875,3.08125,3.31875,3.2,3.2,2.8,3.2,3.0,1,0,0,0,0,0,1,0,0,0,0
5d55d562e04e1c0001f5e682,0.2857142857142857,0.19607843137254902,2.9125,2.21875,3.175,3.875,3.3,3.3,3.1,2.7,2.9,0,1,0,0,0,0,0,1,0,0,0
5a198755f2e3460001edc5c9,0.326530612244898,0.3137254901960784,3.625,2.975,3.5625,3.525,4.2,4.0,3.9,3.5,3.9,1,0,0,0,0,1,0,0,0,0,0
62e8db6f495d93a29697bfc5,0.5306122448979591,0.39215686274509803,3.56875,3.475,4.20625,3.65625,3.0,3.0,3.3,3.8,3.2,1,0,0,0,0,0,1,0,0,0,0
5ee232f2b970662cfa352567,0.346938775510204,0.19607843137254902,3.08125,2.34375,3.9375,3.9125,3.8,3.8,3.2,3.8,3.5,1,0,0,0,0,0,0,1,0,0,0
61005a9bfd2f14f18ef7ec7d,0.1428571428571429,0.058823529411764705,3.05,2.9875,3.53125,3.83125,3.9,3.8,3.8,3.7,3.8,1,0,0,0,0,0,0,1,0,0,0
5fb327660f80c1a4d39fada2,0.1428571428571429,0.09803921568627451,3.3875,2.6875,3.3625,3.05,3.8,3.5,3.2,3.5,3.4,0,1,0,0,0,0,0,1,0,0,0
6111457269336cf7c25383de,0.08163265306122447,0.11764705882352941,3.2625,2.73125,2.74375,3.35625,2.7,2.5,2.5,2.0,2.1,0,1,0,0,0,0,1,0,0,0,0
634392ff653d29e2770b3636,0.040816326530612235,0.0,2.4125,3.3,2.925,3.1125,2.4,3.0,2.5,2.4,1.9,1,0,0,0,0,1,0,0,0,0,0
5d18ca519bd071001aaaa932,0.4897959183673469,0.49019607843137253,3.16875,2.9625,3.6375,3.0875,2.8,3.5,3.3,3.0,2.8,1,0,0,0,0,0,1,0,0,0,0
5aea9a59852ddf0001ced15e,0.4897959183673469,0.43137254901960786,3.48125,3.875,3.625,3.3375,4.8,4.4,4.2,4.1,4.4,1,0,0,0,0,0,0,0,1,0,0
5c93325695153900102e948b,0.2857142857142857,0.29411764705882354,3.28125,2.6375,3.58125,3.5375,3.1,4.1,3.8,3.7,3.7,0,1,0,0,0,1,0,0,0,0,0
63a4dff814a50d09c319985c,0.8979591836734693,0.9803921568627451,2.65,2.94375,2.40625,3.55,3.3,3.4,2.8,3.5,2.8,1,0,0,0,0,1,0,0,0,0,0
5dcb685070d51c8275d7bd54,0.12244897959183676,0.1764705882352941,3.4125,2.6625,3.55625,3.175,3.7,3.3,2.9,2.7,2.5,1,0,0,0,0,0,0,1,0,0,0
6388fe254da991e17e7535ed,0.7755102040816326,0.09803921568627451,4.09375,2.25625,4.05625,3.5625,2.8,2.7,2.0,2.5,2.1,0,1,0,0,0,0,1,0,0,0,0
634265d4ff46e9c74d9fe152,0.16326530612244894,0.0392156862745098,2.58125,1.94375,4.2,2.8625,2.8,2.2,2.5,2.9,2.2,1,0,0,0,0,0,0,1,0,0,0
630ae85d349d91251756e24f,0.10204081632653061,0.0,3.0625,2.325,3.5875,3.8,2.8,3.0,2.4,3.9,2.8,1,0,0,0,0,0,0,1,0,0,0
63bdb30d719f55d7b4d80c0c,0.8367346938775511,0.803921568627451,3.2875,3.25625,3.2625,4.25625,4.0,3.5,3.0,3.5,3.5,0,1,0,0,0,1,0,0,0,0,0
5e753ccd65c9670a250a019b,0.020408163265306145,0.0784313725490196,3.29375,4.11875,3.45,3.125,3.3,4.1,3.8,3.1,3.4,0,1,0,0,0,1,0,0,0,0,0
5b7332e8fd718d00013d0655,0.18367346938775508,0.0196078431372549,3.2,2.333333333,3.433333333,2.533333333,3.6,4.0,3.9,3.9,3.8,0,1,0,0,0,0,0,1,0,0,0
615b89f05c6789f6c121026f,0.326530612244898,0.3137254901960784,3.19375,2.825,2.75,2.78125,3.2,3.0,3.2,3.2,3.1,0,1,0,0,0,0,0,1,0,0,0
5e9b6bff86b73f07497155e3,0.10204081632653061,0.13725490196078433,3.49375,3.91875,3.0375,3.36875,3.9,4.3,4.1,3.9,4.1,1,0,0,0,0,0,1,0,0,0,0
636578c6aa1228f8b15ee701,0.10204081632653061,0.0784313725490196,3.65,2.9,4.0875,2.65,3.0,3.0,3.0,2.4,2.8,1,0,0,0,0,0,0,1,0,0,0
614e149fccc6a53ae06dfcd2,0.8163265306122449,0.6274509803921569,2.75625,3.59375,3.14375,3.29375,3.5,3.7,3.4,3.5,3.7,0,1,0,0,0,0,0,1,0,0,0
60e9fd1a1cf5a614d25fb185,0.20408163265306123,0.1568627450980392,3.64375,2.86875,3.95625,3.8,3.8,4.0,3.4,3.5,3.6,0,1,0,0,0,0,1,0,0,0,0
62732854d22b38dbdae3ef9c,0.5714285714285714,0.5490196078431373,2.89375,2.95,2.875,3.3,3.2,3.4,3.2,3.3,3.2,1,0,0,0,0,0,0,1,0,0,0
63616c4bc6ecb76a9f0a5f21,0.040816326530612235,0.0784313725490196,2.525,2.4125,2.3375,3.925,3.0,2.2,2.3,3.3,2.6,1,0,0,0,0,0,1,0,0,0,0
5d89a31c43734d0001b6a706,0.3877551020408163,0.21568627450980393,3.4875,2.5125,3.375,3.5625,3.4,3.8,3.7,3.4,3.5,0,1,0,0,0,1,0,0,0,0,0
60aee0858e96f753f593b729,0.16326530612244894,0.11764705882352941,3.50625,3.325,3.5,3.31875,3.5,3.5,4.5,3.0,3.5,0,1,0,0,0,0,1,0,0,0,0
60fdf16ab2af77d34e4014b5,0.12244897959183676,0.0196078431372549,3.8875,3.025,3.30625,3.63125,2.9,3.8,3.3,3.7,3.0,0,1,0,0,0,0,0,1,0,0,0
5a92d74035237b0001123af1,0.16326530612244894,0.09803921568627451,3.1375,3.5875,3.50625,3.1625,3.6,4.2,4.1,3.3,3.7,0,1,0,0,0,0,0,1,0,0,0
61bb392e40db417c1a138dcb,0.6326530612244897,0.6666666666666666,3.15,2.84375,3.28125,3.375,3.3,3.4,3.3,3.1,3.1,0,1,0,0,1,0,0,0,0,0,0
614a2938ccbb6e48eb2dcbd1,0.4897959183673469,0.4117647058823529,3.55625,3.2625,2.96875,3.38125,3.0,2.7,2.7,2.4,2.4,1,0,0,0,0,0,0,1,0,0,0
5faead22421a230a0a7c2e8d,0.3877551020408163,0.39215686274509803,2.93125,2.6375,2.925,3.675,2.8,2.9,2.8,3.4,2.8,0,1,0,0,0,1,0,0,0,0,0
628e0063fa56e316da2a71cb,0.6122448979591837,0.5882352941176471,3.94375,3.2,3.05625,2.25,2.4,2.2,2.2,1.9,1.8,1,0,0,0,0,1,0,0,0,0,0
63bda65b774a91e291c5b1a8,0.2857142857142857,0.21568627450980393,3.00625,2.1125,2.5,3.20625,3.5,4.0,3.5,2.8,3.0,1,0,0,0,0,1,0,0,0,0,0
62e9731465fb490879d942c7,0.08163265306122447,0.0784313725490196,2.66875,3.40625,2.3375,2.9,2.4,3.0,2.0,2.9,2.3,0,1,0,0,0,0,0,1,0,0,0
5dd03c5486c8861300974102,0.4693877551020408,0.4117647058823529,3.36875,3.56875,3.18125,2.7125,3.8,3.5,3.1,2.8,3.0,1,0,0,0,0,0,1,0,0,0,0
5edceace34669404354ab615,0.5918367346938775,0.5686274509803921,2.75,3.0375,3.225,2.625,4.0,3.0,3.0,4.0,3.5,0,1,0,0,0,1,0,0,0,0,0
599e1bb6c6dab70001403c52,0.40816326530612246,0.3529411764705882,3.5,3.51875,3.58125,3.3625,3.8,4.1,3.7,4.5,4.1,0,1,0,0,0,0,0,1,0,0,0
5d1ef341cde8e900013abcab,0.326530612244898,0.0,2.8,2.166666667,3.366666667,2.433333333,3.0,3.3,3.3,3.0,2.8,0,1,0,0,0,0,1,0,0,0,0
6298dd311a003b986813851b,0.44897959183673464,0.43137254901960786,3.00625,2.8625,3.3,3.4375,3.6,3.4,3.6,3.3,3.5,1,0,0,0,0,0,0,0,1,0,0
6144834d136ed7f27d2dbe60,0.6326530612244897,0.5098039215686274,3.06875,2.98125,3.1125,2.975,3.3,3.4,3.4,3.2,3.2,0,0,1,0,0,0,0,0,1,0,0
5e32fc389d3f972ca2dca81c,0.2448979591836734,0.21568627450980393,3.70625,3.66875,3.875,3.9625,3.8,3.9,3.7,3.8,3.8,0,1,0,0,0,0,0,0,0,1,0
60ff10899697dd7bdbdac10f,0.10204081632653061,0.09803921568627451,3.43125,3.11875,3.525,3.475,2.9,3.0,3.2,3.6,3.1,0,1,0,0,0,0,0,1,0,0,0
60a56378aa5f55ddac516adc,0.4285714285714285,0.45098039215686275,3.425,3.075,3.55,2.825,3.5,4.4,3.8,3.7,3.8,0,1,0,0,0,0,0,0,1,0,0
60906c79f8cfd718d6dcb3df,0.326530612244898,0.13725490196078433,3.575,2.375,3.31875,3.54375,3.3,2.6,3.0,3.5,2.5,1,0,0,0,0,0,1,0,0,0,0
60fec84524bd8a640ec1bfb9,0.06122448979591838,0.11764705882352941,3.24375,3.11875,3.625,3.14375,3.5,3.3,3.9,3.7,3.9,0,1,0,0,0,0,1,0,0,0,0
628f83dc5398c04bac86f9e6,0.3877551020408163,0.29411764705882354,3.1375,3.0,2.85625,2.94375,3.1,3.0,3.0,3.0,2.9,1,0,0,0,0,0,0,0,1,0,0
60b3e6ad448226548d21fc4d,0.693877551020408,0.49019607843137253,3.4875,3.4375,3.71875,3.6625,3.5,3.3,3.3,3.5,3.3,0,1,0,0,0,0,0,1,0,0,0
55b1add5fdf99b6731f04c5a,0.5102040816326531,0.45098039215686275,2.75,2.61875,3.10625,2.2875,2.5,2.0,2.5,2.3,2.0,0,1,0,0,0,0,0,1,0,0,0
5a8d1e105292b800012342c9,0.5714285714285714,0.4117647058823529,3.09375,3.33125,3.04375,3.925,3.5,4.1,4.0,3.3,3.5,0,1,0,0,0,0,0,1,0,0,0
60210277bcd2e700088f531c,0.1428571428571429,0.058823529411764705,3.525,3.28125,3.9875,3.425,3.3,3.8,3.3,3.3,3.3,1,0,0,0,0,0,1,0,0,0,0
63a0f27fca07899904e593f1,0.8367346938775511,0.5882352941176471,3.21875,3.71875,3.16875,3.3625,3.3,3.3,3.5,3.4,3.3,0,1,0,0,0,0,1,0,0,0,0
5c2dea19d396500001e2b39d,0.22448979591836737,0.11764705882352941,2.88125,2.50625,3.00625,2.55,3.3,3.1,2.7,3.2,2.8,0,1,0,0,1,0,0,0,0,0,0
633dc3726ff6f987b3e268d6,0.40816326530612246,0.4117647058823529,2.65,2.95625,3.38125,3.66875,3.3,2.7,3.3,2.9,2.9,1,0,0,0,0,0,1,0,0,0,0
6103109323a58bbf26662ce0,0.06122448979591838,0.11764705882352941,2.875,3.05,3.0,3.25,3.3,3.2,3.0,3.2,3.2,0,0,1,0,0,1,0,0,0,0,0
5e5731e3e1e8b90e25c1f3a2,0.4693877551020408,0.4117647058823529,3.025,3.30625,3.025,3.24375,3.3,2.8,2.6,3.0,2.7,1,0,0,0,0,0,0,1,0,0,0
611b1d3794ac948af7e57e7a,0.06122448979591838,0.0196078431372549,3.08125,3.15625,3.35625,3.06875,3.3,3.6,3.2,3.5,3.3,1,0,0,0,0,0,1,0,0,0,0
55ca5305fdf99b498b73f29c,0.16326530612244894,0.19607843137254902,3.24375,2.49375,3.1125,3.4625,3.4,2.4,3.1,3.0,3.0,1,0,0,0,0,0,0,0,0,1,0
58f0fca0d40252000192f201,0.4897959183673469,0.3137254901960784,3.1375,2.58125,3.3625,2.39375,2.8,3.4,3.6,3.3,3.2,1,0,0,0,0,0,0,0,1,0,0
5b9c1a42c57b4b0001eedc61,0.7551020408163265,0.49019607843137253,3.075,1.73125,3.06875,2.84375,3.5,2.9,2.9,2.8,2.8,0,1,0,0,0,0,0,1,0,0,0
61363ce02e6022a741d63a6e,0.16326530612244894,0.0784313725490196,3.05625,3.225,3.29375,3.00625,3.4,3.8,3.7,3.6,3.6,1,0,0,0,0,0,0,1,0,0,0
6153c8a5e9fa7e4a77a4baee,0.26530612244897955,0.23529411764705882,2.9,2.48125,3.24375,3.06875,2.5,2.6,2.5,2.5,2.5,0,0,1,0,0,0,0,0,0,0,1
63d3fadce8d1c8d393740c2b,0.26530612244897955,0.29411764705882354,3.50625,3.09375,3.6875,3.58125,3.6,2.9,3.1,3.8,3.2,1,0,0,0,0,0,0,1,0,0,0
5ecd4acdb218ec085c6eefe6,0.326530612244898,0.3333333333333333,3.53125,3.3125,3.225,3.53125,3.5,3.5,3.5,3.5,3.3,1,0,0,0,0,0,0,1,0,0,0
56e6a66af6ed900006a5867c,0.5102040816326531,0.4117647058823529,3.33125,2.91875,3.45,3.725,3.5,3.0,3.5,3.2,3.0,1,0,0,0,0,1,0,0,0,0,0
5a08c9a7f2e3460001edb063,0.16326530612244894,0.0196078431372549,3.4625,1.94375,3.69375,2.725,3.7,3.4,3.3,2.8,2.5,0,1,0,0,0,0,0,1,0,0,0
60dfa0f80964725cfdab1685,0.8775510204081631,0.8235294117647058,2.325,1.59375,2.24375,3.075,2.5,1.5,1.5,2.0,1.5,1,0,0,0,0,0,1,0,0,0,0
6157d22b9998f96a77f41567,0.7346938775510203,0.5882352941176471,2.9125,2.9375,3.3,3.375,3.6,3.7,3.7,3.8,3.6,0,1,0,0,0,0,0,0,1,0,0
6110c3238a3b6a949ee6cf97,0.06122448979591838,0.0392156862745098,3.3125,2.85,3.41875,2.675,3.5,3.6,3.6,3.7,3.6,0,1,0,0,0,0,0,1,0,0,0
631f626c1a2be3cc3d2069d8,0.326530612244898,0.39215686274509803,3.3125,3.16875,2.81875,2.7875,3.0,2.8,3.0,3.3,2.9,0,1,0,0,0,0,1,0,0,0,0
55b2d3f2fdf99b525bc839aa,0.346938775510204,0.21568627450980393,2.39375,1.96875,2.56875,2.81875,2.2,2.2,2.2,3.4,1.9,1,0,0,0,0,0,0,1,0,0,0
62962c18b210880e85c1fc8e,0.22448979591836737,0.19607843137254902,2.8875,2.9625,3.275,3.31875,3.2,2.7,2.7,3.0,2.8,1,0,0,0,0,0,1,0,0,0,0
6117217f6c1964b5c4b49493,0.22448979591836737,0.1568627450980392,3.25,3.2375,2.79375,3.6,3.7,3.1,2.9,3.4,3.2,1,0,0,0,0,0,0,1,0,0,0
63bc68d9350ec3b6a40d7898,0.08163265306122447,0.0196078431372549,3.29375,3.54375,3.21875,3.60625,3.6,3.0,2.8,3.4,3.1,1,0,0,0,0,0,0,1,0,0,0
62dd9f33ad57b611f57ac39c,0.6326530612244897,0.6274509803921569,3.7125,3.00625,3.9,3.86875,3.5,2.7,3.1,3.4,3.1,1,0,0,0,0,0,0,0,1,0,0
63c2daa1ff7f190542432da9,0.693877551020408,0.5098039215686274,3.04375,2.6125,3.81875,3.80625,3.6,2.8,3.2,3.4,3.0,1,0,0,0,0,0,0,0,0,1,0
5e9310d77d6dc1000baa5ee7,0.18367346938775508,0.1764705882352941,3.0375,2.4125,3.9875,3.2375,3.4,3.4,3.6,3.8,3.6,0,1,0,0,0,0,1,0,0,0,0
6109649dbb35090e6179a6c8,0.1428571428571429,0.11764705882352941,2.99375,2.95625,3.175,3.43125,2.9,3.1,3.1,2.9,2.9,0,1,0,0,0,0,0,0,0,0,1
614eb0a92921d8c1e64f4873,0.7142857142857142,0.5882352941176471,3.6375,2.725,3.316875,3.28125,3.7,3.3,3.2,3.0,3.3,0,1,0,0,0,0,1,0,0,0,0
60fcde9a850ce7f67fd9ee5a,0.18367346938775508,0.1764705882352941,3.23125,3.11875,3.475,3.0125,3.4,4.6,4.2,3.7,4.0,0,1,0,0,0,0,0,1,0,0,0
63a0f184022026c96b61af63,0.8163265306122449,0.7843137254901961,4.1,3.08125,4.1125,4.2625,3.5,3.1,3.3,3.6,3.7,1,0,0,0,0,0,0,0,1,0,0
61128c2c056a6993a3868078,0.3877551020408163,0.37254901960784315,2.85,2.475,2.3125,3.1,2.5,2.3,2.1,2.0,2.0,1,0,0,0,0,1,0,0,0,0,0
5e74e1df5ae15103a51a1ee8,0.326530612244898,0.3333333333333333,3.125,3.125,3.3,3.0875,3.0,3.8,3.7,3.6,3.3,1,0,0,0,0,0,1,0,0,0,0
5484821efdf99b07b28f2300,0.40816326530612246,0.37254901960784315,3.6375,3.28125,3.8125,3.3125,2.8,3.7,3.5,3.5,2.8,0,1,0,0,0,0,0,1,0,0,0
5cc489df3e74d80001198974,0.12244897959183676,0.0,3.7125,2.25,3.95625,3.91875,2.8,3.0,2.6,3.4,2.5,0,1,0,0,1,0,0,0,0,0,0
63665e477cdd7caf4dee2b48,0.26530612244897955,0.27450980392156865,2.44375,3.33125,3.2875,2.95625,3.0,3.5,3.0,3.0,3.0,0,1,0,0,0,0,0,1,0,0,0
6314453e0a22cc4e1e66ca08,0.36734693877551017,0.4117647058823529,2.5875,3.0875,3.3125,3.6375,2.8,2.5,2.6,3.2,2.5,1,0,0,0,0,0,0,1,0,0,0
609f228c91118f1242805f43,0.7142857142857142,0.7254901960784313,4.025,2.89375,3.625,4.0125,4.0,3.5,2.9,4.0,3.5,0,1,0,0,0,0,1,0,0,0,0
6145a88c94a2c86532d36b0f,0.12244897959183676,0.11764705882352941,3.05625,2.80625,3.4125,3.3375,3.2,3.1,3.0,3.0,2.9,1,0,0,0,0,1,0,0,0,0,0
63471914225d90278f470759,0.8367346938775511,0.5882352941176471,2.4875,2.3125,3.5,2.5125,3.0,3.0,3.0,3.2,2.5,1,0,0,0,0,0,1,0,0,0,0
5ca73ac06fa13f00189cbe17,0.8163265306122449,0.5882352941176471,3.7,2.41875,3.94375,3.075,3.4,3.9,3.8,2.7,2.8,1,0,0,0,0,0,0,0,1,0,0
60a6c78720fb46c16a21ab1e,0.18367346938775508,0.11764705882352941,3.23125,2.6375,3.725,3.2625,2.9,3.5,2.6,2.9,2.2,0,1,0,0,0,0,0,1,0,0,0
610fb9afc435c9e8b5713f67,0.12244897959183676,0.0784313725490196,3.5375,4.09375,4.0375,2.66875,3.7,3.8,3.4,3.8,3.8,0,0,1,0,0,0,1,0,0,0,0
5c1a7844681a0600018e4d8d,0.3877551020408163,0.4117647058823529,3.69375,2.63125,3.7125,3.30625,3.5,3.2,3.4,3.7,3.2,0,1,0,0,0,1,0,0,0,0,0
62bb090302d4f0b567668d06,0.5306122448979591,0.39215686274509803,2.90625,2.34375,3.79375,2.575,2.7,2.8,2.8,2.5,2.0,1,0,0,0,0,0,0,0,1,0,0
5eeab676ab85911df1cbee3c,0.16326530612244894,0.0196078431372549,2.5,2.5,2.6375,3.8125,2.9,3.0,2.9,3.8,3.2,0,1,0,0,0,0,0,0,1,0,0
628f77c4d003ee884a5573fd,0.7551020408163265,0.7843137254901961,3.55625,2.64375,3.65,2.975,3.2,2.8,2.8,2.8,2.8,0,1,0,0,0,0,0,1,0,0,0
6109adc9ecd0420ded4d9b2b,0.1428571428571429,0.0,4.05625,3.51875,3.25625,4.0,3.4,3.5,3.7,3.3,3.7,0,1,0,0,0,0,0,1,0,0,0
6152be1021c9ab590015a3e3,0.2857142857142857,0.29411764705882354,3.325,2.49375,3.525,3.7125,3.5,3.3,3.6,3.6,3.4,0,1,0,0,0,0,1,0,0,0,0
60f31196cf392939a843ab34,0.18367346938775508,0.0196078431372549,3.14375,2.6625,3.45,3.25625,3.5,3.8,3.4,4.0,3.3,0,0,1,0,0,0,0,1,0,0,0
5d0825b656645b00189807f1,0.2857142857142857,0.1764705882352941,3.4,2.325,2.9375,3.0,3.5,2.9,2.9,3.0,2.8,0,1,0,0,0,1,0,0,0,0,0
5ea9bfd30a9b190f0c87c693,0.3877551020408163,0.21568627450980393,4.2125,3.3,3.61875,3.9,3.7,4.1,3.5,3.3,3.9,0,1,0,0,0,0,0,1,0,0,0
6330f30b973410dadd20eb64,0.44897959183673464,0.3137254901960784,3.275,2.69375,3.0375,2.33125,3.4,2.4,2.6,2.7,2.1,0,1,0,0,0,0,1,0,0,0,0
5dd2f7403c4937312433cc11,0.30612244897959184,0.19607843137254902,2.3,3.3875,2.79375,2.925,2.7,2.8,2.6,3.0,2.5,1,0,0,0,0,0,1,0,0,0,0
6102c2bafd71006cf4fcbd67,0.18367346938775508,0.19607843137254902,2.95625,3.4125,3.34375,3.1,3.4,3.6,3.7,3.5,3.5,0,1,0,0,0,0,0,1,0,0,0
63856591249f1fb799eb5e0e,0.6326530612244897,0.5294117647058824,3.6,3.4875,3.4625,4.0875,3.7,3.0,3.3,3.5,3.3,0,1,0,0,0,0,0,1,0,0,0
604977029140cd048133a1cb,0.16326530612244894,0.0784313725490196,3.48125,3.4375,4.00625,3.075,3.5,3.8,3.8,3.4,3.8,1,0,0,0,0,0,0,1,0,0,0
5cc99b0973d6e70001c2fc87,0.26530612244897955,0.19607843137254902,2.65625,2.49375,3.33125,2.55,3.4,3.4,3.2,3.0,2.9,0,1,0,0,0,0,1,0,0,0,0
636149c88d2d393decf957f7,0.3877551020408163,0.39215686274509803,2.63125,3.0,3.825,2.8875,3.4,3.0,3.0,3.1,2.9,1,0,0,0,0,1,0,0,0,0,0
6266e4d8c69d3dda3373f092,0.6734693877551019,0.7647058823529411,3.63125,3.26875,3.70625,2.975,3.5,3.1,3.6,3.0,3.2,0,1,0,0,0,0,0,1,0,0,0
5a8352feae9a0b0001a9da8f,0.8163265306122449,0.5882352941176471,3.00625,2.8125,2.575,2.8625,3.7,3.5,3.6,3.2,3.3,0,1,0,0,0,0,0,1,0,0,0
6318ed962c89e72710559631,0.2857142857142857,0.1764705882352941,4.06875,2.58125,2.725,3.53125,3.7,2.6,2.2,3.0,2.5,1,0,0,0,0,0,0,1,0,0,0
5f70e511e024d06de2bd393c,0.653061224489796,0.7058823529411764,3.6625,2.6875,3.28125,3.54375,3.4,3.3,3.3,3.5,3.0,0,1,0,0,0,0,1,0,0,0,0
62b347618b52904682bf1ca7,0.040816326530612235,0.058823529411764705,3.64375,3.14375,4.25625,2.5625,3.2,2.7,2.7,2.7,2.4,0,0,1,0,0,0,1,0,0,0,0
63a92e2605e59f352e566b83,0.6326530612244897,0.5882352941176471,2.8125,2.55,2.025,2.225,3.0,2.0,1.5,2.0,1.5,0,1,0,0,0,0,1,0,0,0,0
6010d8a55ccbc64789fcbd03,0.30612244897959184,0.3333333333333333,3.19375,2.725,3.4875,3.00625,3.0,2.5,2.8,2.8,2.3,0,0,1,0,0,0,0,1,0,0,0
6104b1c50f6057c1d8a6e3a6,0.18367346938775508,0.13725490196078433,2.88125,2.78125,3.325,2.9875,3.2,3.6,3.3,3.1,3.1,0,1,0,0,0,0,0,0,1,0,0
6387f4bcdf5c22093c240bf6,0.7551020408163265,0.49019607843137253,2.45625,4.2875,3.7375,2.64375,3.6,3.8,3.4,3.0,3.2,0,1,0,0,0,0,0,1,0,0,0
63852fbf95d78ba25b99005e,0.7551020408163265,0.6666666666666666,2.675,2.30625,3.69375,3.89375,3.4,2.8,2.6,3.4,2.8,0,1,0,0,0,0,0,1,0,0,0
63615e6f289af113029ab58b,0.346938775510204,0.27450980392156865,3.4125,3.5,3.4625,3.425,3.4,3.4,3.2,3.3,3.5,1,0,0,0,0,0,0,0,1,0,0
62cbf51439a76e8fccd8a495,0.8163265306122449,0.6078431372549019,3.28125,3.6625,3.6625,4.2375,3.3,3.4,3.3,3.7,3.4,0,1,0,0,0,0,1,0,0,0,0
5eec8774ff59de0009913a65,0.9591836734693877,0.5882352941176471,3.925,3.8625,2.575,3.8125,3.7,3.0,3.0,4.0,3.0,0,1,0,0,0,0,0,1,0,0,0
5aa3609e6475f90001a04905,0.16326530612244894,0.1568627450980392,3.225,2.8625,3.25625,3.275,3.9,3.5,3.3,3.9,3.7,1,0,0,0,0,0,0,1,0,0,0
5e74ff093115e00576f0187c,0.326530612244898,0.29411764705882354,2.633333333,1.533333333,2.533333333,2.291666667,3.1,2.6,2.3,2.8,2.4,1,0,0,0,0,0,1,0,0,0,0
